_step,actor/bspo_md_delta_d_w_mean,actor/bspo_md_delta_g_reg_mean,actor/bspo_md_delta_g_w_mean,actor/bspo_md_delta_tau_reg_mean,actor/bspo_md_n_domains,actor/bspo_md_n_groups,actor/bspo_md_pen_d_active_frac,actor/bspo_md_pen_d_mean,actor/bspo_md_pen_g_active_frac,actor/bspo_md_pen_g_mean,actor/bspo_md_pen_tau_mean,actor/bspo_md_s_d_abs_mean,actor/bspo_md_s_d_mean,actor/bspo_md_s_g_abs_mean,actor/bspo_md_s_g_mean,actor/bspo_md_s_tau_abs_mean,actor/bspo_md_s_tau_mean,actor/entropy,actor/grad_norm,actor/lr,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,val-core/nemogym_code/acc/mean@1,val-core/nemogym_if/acc/mean@1,val-core/nemogym_mcqa/acc/mean@1,val-core/nemogym_structured/acc/mean@1,val-core/nemogym_workplace/acc/mean@1
0,,,,,,,,,,,,,,,,,,,,,,,,,0.61538462,0.61538462,0.85185185,0.57142857,0.14285714
1,,,,,,,,,,,,,,,,,,,,,,,,,0.80769231,0.53846154,0.62962963,0.42857143,0.14285714
